,loop_step,standard_dev,number_town_people,guac_20,guac_19,guac_18,guac_17,guac_16,guac_15,guac_14,guac_13,guac_12,guac_11,guac_10,guac_9,guac_8,guac_7,guac_6,guac_5,guac_4,guac_3,guac_2,fraction_multiple_condorcet_winners
730,130,2,50,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,false,false,0.0
731,131,2,50,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,true,0.0
732,132,2,50,true,true,true,false,false,true,true,false,true,false,true,true,false,true,true,true,true,true,false,0.0
733,133,2,50,true,true,true,false,true,true,false,true,false,true,false,true,true,true,false,false,false,true,true,0.0
734,134,2,50,true,false,true,true,true,false,true,true,false,false,true,false,true,true,true,true,true,false,true,0.0
735,135,2,50,true,false,true,true,true,false,false,true,true,false,true,true,true,true,true,true,false,true,false,0.0
736,136,2,50,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,false,0.0
737,137,2,50,true,true,false,true,true,true,true,true,false,true,false,true,true,true,false,false,false,false,true,0.0
738,138,2,50,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true,false,false,0.0
739,139,2,50,false,true,true,true,true,false,true,true,false,true,false,false,true,true,true,true,false,true,not_all_assigned,0.0
740,140,2,50,false,true,true,true,true,true,true,false,true,false,false,true,true,true,true,false,false,true,true,0.0
741,141,2,50,true,true,true,true,true,false,true,true,false,true,false,true,true,false,true,true,true,true,false,0.0
742,142,2,50,true,true,false,true,true,true,false,true,false,true,true,true,true,true,false,true,false,false,false,0.0
743,143,2,50,true,true,true,true,false,true,false,true,true,true,false,true,false,false,true,false,true,false,true,0.0
744,144,2,50,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,false,false,false,0.0
745,145,2,50,true,true,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,false,true,0.0
746,146,2,50,true,true,false,true,true,false,true,true,true,true,false,false,true,false,false,true,false,true,true,0.0
747,147,2,50,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,not_all_assigned,0.0
748,148,2,50,false,true,true,false,true,false,true,true,true,true,false,true,true,true,false,false,false,true,false,0.0
749,149,2,50,true,true,true,false,false,true,true,true,false,true,true,true,true,false,true,true,false,false,false,0.0
750,150,2,50,true,true,true,true,true,true,true,false,false,false,false,true,true,false,true,false,false,true,true,0.0
751,151,2,50,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,0.0
752,152,2,50,true,true,false,false,true,true,false,true,true,true,true,true,true,true,false,true,false,false,false,0.0
753,153,2,50,false,true,true,true,true,true,true,false,false,true,false,false,false,false,true,true,false,true,true,0.0
754,154,2,50,true,true,false,true,true,true,true,true,true,false,false,false,true,false,true,false,false,true,false,0.0
755,155,2,50,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,0.0
756,156,2,50,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,false,false,true,0.0
757,157,2,50,true,true,false,false,false,false,true,true,true,true,true,false,true,true,true,false,false,true,not_all_assigned,0.0
758,158,2,50,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,not_all_assigned,0.0
759,159,2,50,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,false,0.0
760,160,2,50,true,true,true,false,true,true,false,false,false,false,true,false,true,true,true,false,true,false,false,0.0
761,161,2,50,true,true,true,false,true,false,true,true,true,false,true,true,true,false,true,false,true,false,true,0.005
762,162,2,50,false,true,false,true,false,false,false,true,false,true,true,true,true,false,true,false,true,true,true,0.0
763,163,2,50,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,false,true,false,0.0
764,164,2,50,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,false,false,true,0.0
765,165,2,50,true,true,true,true,true,false,false,true,true,true,false,true,false,false,true,false,false,true,true,0.0
766,166,2,50,false,true,true,false,true,false,true,false,true,false,false,false,true,true,true,true,true,false,true,0.0
767,167,2,50,false,true,true,false,true,true,true,true,true,true,true,true,false,false,true,false,true,false,false,0.0
768,168,2,50,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,false,true,false,0.0
769,169,2,50,false,true,true,false,false,true,true,true,false,true,true,false,false,false,false,false,false,true,false,0.0
770,170,2,50,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,false,0.0
771,171,2,50,true,true,true,true,true,false,false,true,true,true,false,true,true,true,false,false,true,false,false,0.0
772,172,2,50,true,true,true,true,true,false,false,false,true,false,true,true,false,true,false,false,true,true,false,0.0
773,173,2,50,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,false,false,false,true,0.0
774,174,2,50,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,false,false,0.005
775,175,2,50,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,false,false,true,false,0.0
776,176,2,50,true,true,true,false,true,false,false,false,false,true,true,true,true,false,true,false,true,true,true,0.0
777,177,2,50,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,false,false,0.0
778,178,2,50,true,true,true,false,true,false,false,true,true,true,true,false,false,false,true,true,false,true,false,0.0
779,179,2,50,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,false,false,0.0
780,180,2,50,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,false,false,0.0
781,181,2,50,true,true,true,false,true,false,false,true,true,false,true,true,true,true,false,true,false,true,false,0.0
782,182,2,50,true,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,true,false,false,0.0
783,183,2,50,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,true,false,false,0.0
784,184,2,50,true,true,true,true,true,false,true,true,true,false,true,true,false,true,false,false,false,false,true,0.0
785,185,2,50,true,false,true,true,true,false,false,false,true,true,false,false,true,false,true,true,false,true,true,0.0
786,186,2,50,true,false,true,false,false,false,true,true,true,true,true,true,false,false,true,true,true,false,false,0.0
787,187,2,50,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,0.0
788,188,2,50,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,false,false,0.0
789,189,2,50,true,true,false,true,true,true,true,false,false,true,true,true,true,false,false,true,false,false,false,0.0
790,190,2,50,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,false,false,0.0
791,191,2,50,false,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,false,false,0.0
792,192,2,50,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,false,false,0.0
793,193,2,50,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true,false,false,false,false,0.0
794,194,2,50,false,true,true,false,true,false,true,true,true,true,true,true,false,true,false,false,false,false,true,0.0
795,195,2,50,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,0.0
796,196,2,50,true,true,true,false,true,true,false,true,true,false,false,false,true,false,true,false,true,false,false,0.0
797,197,2,50,true,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,not_all_assigned,0.0
798,198,2,50,true,true,true,true,true,true,true,false,false,false,false,true,true,true,true,false,false,false,true,0.0
799,199,2,50,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,false,false,false,0.0
800,0,2,100,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,true,0.0
801,1,2,100,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,0.0
802,2,2,100,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true,false,false,false,0.0
803,3,2,100,true,true,true,true,true,true,false,true,true,false,true,false,false,true,true,false,false,true,true,0.0
804,4,2,100,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,false,false,true,true,0.0
805,5,2,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,0.0
806,6,2,100,false,true,true,true,true,true,true,true,true,false,true,false,false,true,false,true,false,false,false,0.0
807,7,2,100,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true,0.0
808,8,2,100,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true,true,true,true,0.0
809,9,2,100,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,0.0
810,10,2,100,true,true,false,true,true,true,true,true,true,false,false,true,true,true,false,true,false,false,false,0.0
811,11,2,100,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,false,false,0.0
812,12,2,100,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,0.0
813,13,2,100,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,false,0.0
814,14,2,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,0.0
815,15,2,100,true,true,true,true,true,false,false,false,false,true,true,true,true,true,true,true,true,true,false,0.0
816,16,2,100,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,0.0
817,17,2,100,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,false,false,true,true,0.0
818,18,2,100,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,false,0.0
819,19,2,100,false,true,false,true,true,true,false,true,true,false,true,true,true,true,false,true,true,false,false,0.0
820,20,2,100,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,false,false,false,0.0
821,21,2,100,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,false,0.0
822,22,2,100,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true,false,true,true,false,0.0
823,23,2,100,true,true,true,true,true,true,true,true,true,false,true,false,true,false,false,false,true,false,false,0.0
824,24,2,100,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,false,false,false,true,0.0
825,25,2,100,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,false,true,0.0
826,26,2,100,true,false,true,true,false,true,false,true,true,true,false,false,true,false,true,true,false,false,true,0.0
827,27,2,100,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,false,false,true,0.0
828,28,2,100,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,0.0
829,29,2,100,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,0.0
830,30,2,100,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true,false,0.0
831,31,2,100,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,0.0
832,32,2,100,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,0.0
833,33,2,100,true,true,true,false,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,0.0
834,34,2,100,true,true,false,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,false,0.0
835,35,2,100,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,false,false,false,true,0.0
836,36,2,100,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,0.0
837,37,2,100,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,false,false,false,0.0
838,38,2,100,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,0.0
839,39,2,100,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,false,true,false,0.0
